"CAT_TRAVELLER","Category of traveller","COUNTRY","Country of stay/residence","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2019-08","Aug-2019",2800,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2019-09","Sep-2019",2700,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2019-10","Oct-2019",2800,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2019-11","Nov-2019",3400,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2019-12","Dec-2019",3200,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2020-01","Jan-2020",2500,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2020-02","Feb-2020",2100,,
"05","Short-term (less than one year) Residents returning","1505","Samoa","20","Seasonally Adjusted","M","Monthly","2020-03","Mar-2020",1700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-01","Jan-2013",21200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-02","Feb-2013",22400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-03","Mar-2013",20200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-04","Apr-2013",21300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-05","May-2013",23200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-06","Jun-2013",23700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-07","Jul-2013",22100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-08","Aug-2013",22700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-09","Sep-2013",22500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-10","Oct-2013",23800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-11","Nov-2013",25000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2013-12","Dec-2013",25700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-01","Jan-2014",26800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-02","Feb-2014",26200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-03","Mar-2014",26800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-04","Apr-2014",27400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-05","May-2014",25800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-06","Jun-2014",25200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-07","Jul-2014",23400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-08","Aug-2014",24500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-09","Sep-2014",23200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-10","Oct-2014",23500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-11","Nov-2014",21900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2014-12","Dec-2014",22200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-01","Jan-2015",21100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-02","Feb-2015",20300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-03","Mar-2015",21300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-04","Apr-2015",20400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-05","May-2015",19700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-06","Jun-2015",21400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-07","Jul-2015",21300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-08","Aug-2015",21000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-09","Sep-2015",21100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-10","Oct-2015",20900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-11","Nov-2015",20300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2015-12","Dec-2015",23400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-01","Jan-2016",21100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-02","Feb-2016",21100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-03","Mar-2016",19700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-04","Apr-2016",20200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-05","May-2016",20600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-06","Jun-2016",19900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-07","Jul-2016",21200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-08","Aug-2016",23400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-09","Sep-2016",21600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-10","Oct-2016",20600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-11","Nov-2016",22000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2016-12","Dec-2016",22100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-01","Jan-2017",22900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-02","Feb-2017",25900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-03","Mar-2017",19400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-04","Apr-2017",23900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-05","May-2017",22100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-06","Jun-2017",22400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-07","Jul-2017",22800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-08","Aug-2017",21300,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-09","Sep-2017",21000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-10","Oct-2017",24500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-11","Nov-2017",24500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2017-12","Dec-2017",22700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-01","Jan-2018",22000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-02","Feb-2018",20900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-03","Mar-2018",22700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-04","Apr-2018",21400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-05","May-2018",21900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-06","Jun-2018",21700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-07","Jul-2018",22100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-08","Aug-2018",21100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-09","Sep-2018",22900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-10","Oct-2018",22600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-11","Nov-2018",21700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2018-12","Dec-2018",22400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-01","Jan-2019",21800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-02","Feb-2019",25600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-03","Mar-2019",17600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-04","Apr-2019",22000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-05","May-2019",26400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-06","Jun-2019",22500,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-07","Jul-2019",22000,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-08","Aug-2019",25200,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-09","Sep-2019",23600,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-10","Oct-2019",22100,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-11","Nov-2019",23900,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2019-12","Dec-2019",23400,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2020-01","Jan-2020",25800,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2020-02","Feb-2020",25700,,
"05","Short-term (less than one year) Residents returning","5203","Malaysia","20","Seasonally Adjusted","M","Monthly","2020-03","Mar-2020",10800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-01","Jan-2013",1000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-02","Feb-2013",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-03","Mar-2013",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-04","Apr-2013",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-05","May-2013",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-06","Jun-2013",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-07","Jul-2013",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-08","Aug-2013",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-09","Sep-2013",1100,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-10","Oct-2013",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-11","Nov-2013",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2013-12","Dec-2013",1200,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-01","Jan-2014",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-02","Feb-2014",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-03","Mar-2014",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-04","Apr-2014",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-05","May-2014",1400,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-06","Jun-2014",1200,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-07","Jul-2014",1100,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-08","Aug-2014",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-09","Sep-2014",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-10","Oct-2014",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-11","Nov-2014",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2014-12","Dec-2014",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-01","Jan-2015",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-02","Feb-2015",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-03","Mar-2015",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-04","Apr-2015",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-05","May-2015",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-06","Jun-2015",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-07","Jul-2015",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-08","Aug-2015",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-09","Sep-2015",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-10","Oct-2015",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-11","Nov-2015",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2015-12","Dec-2015",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-01","Jan-2016",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-02","Feb-2016",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-03","Mar-2016",1100,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-04","Apr-2016",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-05","May-2016",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-06","Jun-2016",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-07","Jul-2016",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-08","Aug-2016",2100,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-09","Sep-2016",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-10","Oct-2016",1200,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-11","Nov-2016",1400,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2016-12","Dec-2016",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-01","Jan-2017",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-02","Feb-2017",2200,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-03","Mar-2017",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-04","Apr-2017",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-05","May-2017",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-06","Jun-2017",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-07","Jul-2017",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-08","Aug-2017",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-09","Sep-2017",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-10","Oct-2017",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-11","Nov-2017",1500,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2017-12","Dec-2017",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-01","Jan-2018",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-02","Feb-2018",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-03","Mar-2018",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-04","Apr-2018",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-05","May-2018",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-06","Jun-2018",1700,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-07","Jul-2018",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-08","Aug-2018",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-09","Sep-2018",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-10","Oct-2018",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-11","Nov-2018",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2018-12","Dec-2018",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-01","Jan-2019",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-02","Feb-2019",2100,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-03","Mar-2019",800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-04","Apr-2019",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-05","May-2019",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-06","Jun-2019",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-07","Jul-2019",1600,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-08","Aug-2019",1800,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-09","Sep-2019",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-10","Oct-2019",2000,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-11","Nov-2019",1900,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2019-12","Dec-2019",1300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2020-01","Jan-2020",2300,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2020-02","Feb-2020",1400,,
"05","Short-term (less than one year) Residents returning","8213","Peru","20","Seasonally Adjusted","M","Monthly","2020-03","Mar-2020",1500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-01","Jan-2013",4200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-02","Feb-2013",6100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-03","Mar-2013",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-04","Apr-2013",4000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-05","May-2013",3400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-06","Jun-2013",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-07","Jul-2013",4500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-08","Aug-2013",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-09","Sep-2013",5000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-10","Oct-2013",4900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-11","Nov-2013",4200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2013-12","Dec-2013",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-01","Jan-2014",4700,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-02","Feb-2014",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-03","Mar-2014",4400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-04","Apr-2014",5300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-05","May-2014",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-06","Jun-2014",5400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-07","Jul-2014",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-08","Aug-2014",5300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-09","Sep-2014",4400,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-10","Oct-2014",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-11","Nov-2014",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2014-12","Dec-2014",5700,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-01","Jan-2015",6000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-02","Feb-2015",5200,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-03","Mar-2015",5300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-04","Apr-2015",4900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-05","May-2015",5300,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-06","Jun-2015",4900,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-07","Jul-2015",4000,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-08","Aug-2015",4500,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-09","Sep-2015",4600,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-10","Oct-2015",5100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-11","Nov-2015",7100,,
"05","Short-term (less than one year) Residents returning","6203","Korea South","20","Seasonally Adjusted","M","Monthly","2015-12","Dec-2015",5200,,
